ProductID,ProductName,ShadowOf,ProductType,AggregateQty,SitePrice,AverageCost,QtySold30,QtySold60,QtySold90,QtySoldYTD,LocationNotes,PURCHASEGROUP,DEPARTMENT,BASEITEM,DEPOP,BUILDITEM,BRAND,MODELNUMBER,IDENTIFIER,ItemNotes,PORTS,PARTS,BOXNOTES,BUILDERRAM,CACHE,INTERFACE,TRANSFERRATE,MEMORYSIZE,CPUBRAND,SOCKET,MAXCPUS,RAMRANK,DIMMSLOTS,DIMMSPERCHANNEL,VARIATIONS,PRICINGNOTES,CORES,FORM,FSB,HYPERTHREADING,INTRAY,MEMORYCHANNELS,MICROCENTERSKU,ONBOARDGPU,SCREENSIZE,PURCHASINGNOTES,RAMTYPE,RANK,REFRESHRATE,SCALABILITY,SCRAPVALUE,WATTS,DESTINATION,SPEED,InventoryLowStockNotice,InventoryHighStockNotice,OnOrder
CTK 100495,"DELL FIREPRO V4900 1T90P DVI, Dual Display Port 1GB GRAPHIC CARD",,Graphics Card,0,44.99,0.01,0,0,1,1,CP-03-27,V4900,Card,TRUE,FALSE,FALSE,DELL,,1T90P,,,,,,,,,1GB,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 100496,"DELL FIREPRO V4900 C8MR2 DVI, Dual Display Port 1GB GRAPHIC CARD",,Graphics Card,22,25,7.39,1,1,1,16,CP-02-18,V4900,Card,TRUE,FALSE,FALSE,DELL,,C8MR2,,,,,,,,,1GB,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10,0
CTK 100500,DELL PERC H200 47MCV HIGH PROFILE RAID CARD,,Raid Card,0,25,0,0,1,1,7,BUILDS BOX 19,H200,Card,TRUE,FALSE,FALSE,DELL,,47MCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 100501,DELL PERC H810 KKFKC High Profile w/Battery RAID CARD,,Raid Card,1,140,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,DELL,,KKFKC,,w/Battery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100507,HP BCM95761A6110G 488293-001 HIGH PROFILE W/ CABLE PCI/NIC CARD,,NIC Card,0,13.99,3.9,0,0,0,0,CP-02-26(0),,Card,TRUE,FALSE,FALSE,HP,,488293-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100508,HP N/A 488293-001 HIGH PROFILE 1Gbps RJ-45 PCI/NIC CARD,,NIC Card,1,9.99,3.4,0,0,0,0,CP-03-27(0),,Card,TRUE,FALSE,FALSE,HP,,488293-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100513,DELL QLE2460L TXJH4 LOW PROFILE PCI/NIC CARD,,NIC Card,0,0,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,DELL,,TXJH4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100515,DELL AFW-2100 F4582 PCI/NIC CARD,,NIC Card,0,1,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,DELL,,F4582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100516,"DELL PERC 5I TU005 w/ Tray, w/ Battery, w/ Cables RAID CARD",,Raid Card,0,1,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,DELL,,TU005,,"w/ Tray, w/ Battery, w/ Cables",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100519,DELL PRO/1000 PT C6609 NIC CARD,,NIC Card,0,24.99,0,0,0,0,0,,660,Card,TRUE,FALSE,FALSE,DELL,,C6609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100520,DELL BCM95708A0804F R9002 HIGH PROFILE PCI/NIC CARD,,NIC Card,0,4,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,DELL,,R9002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100522,DELL GEFORCE 8800 GTS G173F HIGH PROFILE DUAL DVI W/ SVIDEO GRAPHIC CARD,,Graphics Card,0,24.99,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,DELL,,G173F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100525,DELL PERC H800 5KYFR 1GB RAID CARD,,Raid Card,1,144.99,0,0,0,0,0,CP-02-04,H800,Card,TRUE,FALSE,FALSE,DELL,,5KYFR,,,,,,1GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 100527,DELL PERC H800 71N7N Dual External SAS Ports 512MB RAID CARD,,Raid Card,0,128.99,0,0,0,0,0,,H800,Card,TRUE,FALSE,FALSE,DELL,,71N7N,,,,,,512MB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100528,DELL X520 I350 C63DV TOM PCI/NIC CARD,,NIC Card,15,45,53.64,0,0,0,10,box 151,I350,Card,TRUE,FALSE,FALSE,DELL,,C63DV,,"0 OF 2SFP'S , 2X RJ-45",,,,,,10GBPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,0
CTK 100531,"DELL QUADRO FX 5800 X592H Dual DVI, Display Port, S-Video 4GB Build Item GRAPHIC CARD",,Graphics Card,0,79.99,0,0,0,1,1,BUILD BOX 08,FX5800,Card,TRUE,FALSE,FALSE,DELL,,X592H,,,,,,,,,4GB,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100539,DELL N/A Y950P PCI/NIC CARD,,NIC Card,-6,8,2.62,0,0,0,0,CP-01-04(17),,Card,TRUE,FALSE,FALSE,DELL,,Y950P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,0
CTK 100541,DELL PERC H200 3J8FW Dual Internal SAS Ports No Bracket TOM RAID CARD,,Raid Card,0,35,5.04,0,0,0,0,BUILD BOX 07,H200,Card,TRUE,FALSE,FALSE,DELL,,3J8FW,,No Bracket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99999,0
CTK 100542,"DELL QUADRO FX 4800 1G28H DVI, Dual Display Port, S-Video 1.5GB GRAPHIC CARD",,Graphics Card,2,25,2.08,0,0,7,24,CP-02-23,FX 4800,Card,TRUE,FALSE,FALSE,DELL,,1G28H,,,,,,,,,1.5GB,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0
CTK 100543,DELL PRO/1000 PT U3867 HIGH PROFILE SINGLE PORT PCI/NIC CARD,,NIC Card,2,7.99,0,0,0,0,0,WS BOX 11,,Card,TRUE,FALSE,FALSE,DELL,,U3867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,0
CTK 100546,DELL BCM5720 557M9 LOW PROFILE DUAL PORT NIC CARD,,NIC Card,0,17.98,0,0,0,0,0,,BCM5720,Card,TRUE,FALSE,FALSE,DELL,,557M9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100550,DELL H200E D687J HIGH PROFILE DUAL EXTERNAL SAS PORTS PCI/NIC CARD,,NIC Card,0,43.99,0,0,0,1,1,CP-01-05,H200,Card,TRUE,FALSE,FALSE,DELL,,D687J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 100551,DELL IDRAC7 2827M Single Port Build Item PCI/NIC CARD,,NIC Card,30,20,0,0,1,1,1,Build Box #22,IDRAC7,Card,TRUE,FALSE,FALSE,DELL,,2827M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,0
CTK 100555,DELL QUADRO NVS 420 K722J HIGH PROFILE SCSI PORT GRAPHIC CARD,,Graphics Card,0,14.99,0,0,0,0,2,CP-04-06(1),NVS420,Card,TRUE,FALSE,FALSE,DELL,,K722J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99999,0
CTK 100558,PNY QUADRO NVS 420 VCQ420NVS-X16 HIGH PROFILE GRAPHIC CARD,,Graphics Card,0,20,20,0,0,0,0,,NVS420,Card,TRUE,FALSE,FALSE,PNY,QUADRO NVS 420,VCQ420NVS-X16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100559,DELL RADEON X1300 JW592 LOW PROFILE DVI & S-VIDEO 128mb,,Graphics Card,0,1,0,0,0,0,0,,1300,Card,TRUE,FALSE,FALSE,DELL,,JW592,,,,,,,,,128mb,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100563,DELL BROADCOM 5722 9RJTC HIGH PROFILE PCI/NIC CARD,,NIC Card,0,5,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,DELL,,9RJTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100565,DELL IDRAC7 WD6D2 Single Port Build Item PCI/NIC CARD,,NIC Card,0,10,0,0,0,0,0,,IDRAC7,Card,TRUE,FALSE,FALSE,DELL,,WD6D2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 100566,DELL GEFORCE 9800 N310K Dual DVI GRAPHIC CARD,,Graphics Card,0,29.99,0,0,0,0,1,CP-03-18,9800,Card,TRUE,FALSE,FALSE,DELL,,N310K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99999,0
CTK 749798,HP P441 749798-001 DUAL EXTERNAL SAS 12GBPS NIC Card,,NIC Card,0,0,0,0,0,0,0,BOX 29,,,FALSE,FALSE,FALSE,HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 75263,XFX AMD Radeon HD 7870 2GB GDDR5 PCIe Video Graphics Card 787A-CDFC,,Graphics Card,0,0,0,0,0,0,1,,,Card,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 753573,Mainpine IQ Express 8 RF5124 2 Port Nic Card,,NIC Card,0,5599.99,0,0,0,0,1,CP-01-30,,Card,FALSE,FALSE,FALSE,Mainpine,IQ Express 8,RF5124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 758349,717708-002 HP Ethernet 10Gb 2-Port 561T Adapter HIGH PROFILE,,NIC Card,0,0,3.64,0,0,0,0,,,Card,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 758771,HP Smart Array P841/4GB FBWC 12Gb 4-ports SAS Controller 750051-001,,Raid Controller,0,0,0,0,0,0,0,CP-01-14,,Card,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99999,0
CTK 759013,Barco MXRT 7300 DVI DUAL DISPLAYPORTS 1GB DDR3 Graphics Card,,Graphics Card,1,0,0,0,0,0,,,,Card,FALSE,FALSE,FALSE,BARCO,MXRT 7300,MXRT 7300,,,,,,,,,1GB,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 75963,Apple ATI Radeon HD 5670 512MB Video Graphics Card 109-B98557 for iMac 27 A1312,,Graphics Card,0,0,0,0,0,0,1,,,Card,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 760320,"PNY GTX 760 VCGGTX7602XPB 1X HDMI, 1X DISPLAY, 2X DVI 2GB GDDR5 Graphics Card",,Cards,20,159.99,0,0,0,0,,,,,FALSE,FALSE,FALSE,PNY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 765453,Dell NVIDIA Geforce GT530 FH75P,,Graphics Card,0,0,6,0,0,0,1,CP-02-28,,Card,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99999,0
CTK 767078,HP CN1200E 767078-001 Dual Port SFP 10Gbps NIC Card High Profile 0 of 2 SFPs,,NIC Card,34,0,0,0,0,0,,,,,FALSE,FALSE,FALSE,HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 770600,LSI MR SAS 9380-8e 03-25528 Dual External 12GBPS SAS RAID Card High Profile,,Raid Card,0,0,95,0,0,0,0,,,Card,FALSE,FALSE,FALSE,LSI,MR SAS 9380-8E,03-25528,,,,,,,SAS,12GBPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 773473,IBM LPE12002 00JY848 0 of 2 SFPs 8GBPS High Profile,,NIC Card,0,0,0,0,0,0,,,,Card,FALSE,FALSE,FALSE,IBM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 779134,HP H240 779134-001 LOW PROFILE DUAL INTERNAL SAS SAS 12GBPS RAID CARD,,Raid Card,0,29.99,0,5,7,7,7,cp-02-18,,Card,FALSE,FALSE,FALSE,HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 781336,AMD Radeon RX 460 299-1E348-201SA 1x DVI 1x HDMI 1x Display Port 2GB Graphics Card High Profile,,Graphics Card,0,199.99,0,0,0,0,0,CP-02-02,,Card,FALSE,FALSE,FALSE,SAPPHIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 781482,PNY QUADRO P620 VCQP620 4x Mini DisplayPorts 2GB Graphics Card High Profile,,Graphics Card,0,0,0,0,0,0,,,,Card,FALSE,FALSE,FALSE,PNY,P620,VCQP620,,,,,,,,,2GB,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 782456,INTEL I350-T4 V2 I350T4V2BLK HIGH PROFILE QUAD PORT 1GBPS NIC CARD,,NIC Card,0,0,0,0,0,0,0,WS_Box-54,,Card,FALSE,FALSE,FALSE,INTEL,I350-T4,I350T4V2BLK,,4 Port,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 784511,HP P840AR 2G 12G/s Raid card controller 848147-001,,Raid Card,1,100,0,0,0,0,,CP-01-28,,Card,FALSE,FALSE,FALSE,HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 784561,Nvidia QUADRO NVS 450 600-50624-0500-201 4x Display port GRAPHIC CARD,,Graphics Card,1,0,15,0,0,0,0,CP-01-29,,Card,FALSE,FALSE,FALSE,NVIDIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 785098,ASUS NVIDIA GeForce GT 430 ENGT430 1GB,,Graphics Card,-1,5029.99,0,0,0,0,0,CP-04-11,,Card,FALSE,FALSE,FALSE,ASUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 785255,EVGA NVIDIA GeForce GT 620 01G-P3-2621-KR 1GB,,Graphics Card,0,0,0,0,0,0,1,CP-02-14,,Card,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 789241,HP 624499-002 QLE8242 High Profile Nic Card 0 of 2 SFPs,,NIC Card,0,0,0,0,0,0,,WS Box 61,,Card,FALSE,FALSE,FALSE,HP,,624499-002,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 789251,National Instruments 198405C-01L NI PCIe-GPIB Analyzer Card,,NIC Card,0,5274.99,0,0,0,0,1,CP-02-16,,Card,FALSE,FALSE,FALSE,NATIONAL INSTRUMENTS,198405C-01L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 789254,INTEL X520-SR2 E10G42BFSRBLK LOW PROFILE 0 OF 2 SFP 10GBPS NIC CARD,,NIC Card,0,0,0,0,0,0,0,WS Box 47,,Card,FALSE,FALSE,FALSE,INTEL,X520-SR2,E10G42BFSRBLK,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 789325,PNY GEFORCE GTX 780 207711 DUAL DVI HDMI DISPLAYPORT 3GB GDDR5 GRAPHIC CARD,,Graphics Card,0,0,0,0,0,0,0,CP-02-23,,Card,FALSE,FALSE,FALSE,PNY,,207711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 789412,Dell Broadcom 57840S 10GbE 0 of 4 NIC Card XGRFF,,NIC Card,12,0,0,0,0,0,1,BOX_053,,Card,FALSE,FALSE,FALSE,DELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 789645,DELL QUADRO NVS 510 61P37 HIGH PROFILE GRAPHIC CARD,,Graphics Card,0,0,0,0,0,0,,CP-01-31,,Card,FALSE,FALSE,FALSE,DELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 789655,Dell 8WWC9 I350 Low Profile Dual RJ45 PCI/NIC Card,,NIC Card,-2,0,0.01,0,0,0,0,WS Box 57,,Card,FALSE,FALSE,FALSE,DELL,,8WWC9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 789865,HP 749797-001 Smart Array P440 4GB 12G PCIE SAS Controller Card Low Profile No Cable,,Raid Controller,0,5089.99,0,0,1,1,10,CP-01-31,,Card,FALSE,FALSE,FALSE,HP,,749797-001,,,,,,4GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 790932,Dell GeForce GTX 1060 2FNM3 DVI HDMI 3x DisplayPorts 6GB GDDR5 Graphics Card,,Graphics Card,0,5199.99,105,0,0,0,0,,,Card,FALSE,FALSE,FALSE,DELL,GTX 1060 6GB,2FNM3,,,,,,,,,6GB GDDR5,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 792834,HP 557SFP+ 792834-001 Dual Port SFP 10Gbps NIC Card High Profile 0 of 2 SFPs,,NIC Card,0,0,0,0,0,0,0,WS_BOX_25,,Card,FALSE,FALSE,FALSE,HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 80,"IBM M5110 00AE807 No Bracket, No Cache, No Battery TOM RAID CARD",,Raid Card,2,40,0,0,0,0,0,,M5110,Card,TRUE,FALSE,FALSE,IBM,,00AE807,,"No Bracket, No Cache, No Battery",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 80085,Dell AMD Radeon R7 450 FN46D 4GB GDDR5 DVI Dual DisplayPort,,Graphics Card,0,5069.99,0,0,0,0,1,,,Card,FALSE,FALSE,FALSE,DELL,,FN46D,,DVI DUAL DISPLAYPORT,,,,,,,4GB GDDR5,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 802150,Dialogic Brooktrout TR1034 P24H-T1-0N 802-150-42 AB Analog Voice Fax Board,,NIC Card,0,0,0,0,0,0,1,CP-04-03,,Card,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99999,0
CTK 805781,Dell SAS9207-8i 4TMJF Dual Internal SAS RAID Cards High Profile,,Raid Card,0,5039.99,0,0,0,2,2,,,Card,FALSE,FALSE,FALSE,LSI,SAS9207-8i,4TMJF,,,,,,,,6GBPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 808251,EVGA GEFORCE GTX 480 015-P3-1480-AR DUAL DVI MINI HDMI 1.5GB GRAPHIC CARD,,Graphics Card,0,0,0,0,0,0,0,CP-03-16,,Card,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99999,0
CTK 810017,NAPATECH NT20E 810-0017-08 2 OF 2 QSFP'S 2GB RAM FIRMWARE Card,,NIC Card,1,74.99,0,0,0,0,,CP-04-11,,,FALSE,FALSE,FALSE,NAPATECH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 810023,Dell AMD Firepro W8100 MTVFH 4X Displayports 8GB GDDR5 Graphics Card,,Graphics Card,1,0,168.75,0,0,0,0,,,Card,FALSE,FALSE,FALSE,DELL,,MTVFH,,4x Displayports,,,,,,,8GB,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 816046,Dell 8MXMJ nVidia GeForce GTX 750 DDR3 2GB,,Graphics Card,0,0,0,0,0,0,1,CP-02-17,,Card,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 821388,Supermicro AOC-S2308L-L8e LOW PROFILE,,Raid Card,0,0,0,0,0,0,2,CP-04-09,,Card,FALSE,FALSE,FALSE,,,AOC-S2308L-L8e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 823211,AMD Radeon AXR7 250 1x VGA 1x HDMI 1x DVI 2GB Graphics Card High Profile,,Graphics Card,0,5049.99,0,0,0,1,1,CP-01-12,,Card,FALSE,FALSE,FALSE,AMD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 823341,GIGABYTE GTX 750 TI 2GB GV-N75TWF2OC-2GI,,Graphics Card,0,0,40,0,0,0,1,CP-02-15,,Card,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99999,0
CTK 824661,Dell ATI Radeon HD 5970 DW5CW 2GB Graphics Card High Profile,,Graphics Card,1,5199.99,0,0,0,0,0,CP-01-12,,Card,FALSE,FALSE,FALSE,DELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 834209,Zotac GT440 1GB GDDR3,,Graphics Card,0,0,3,0,0,0,1,,,Card,FALSE,FALSE,FALSE,,,,,"2X DVI, 1X HDMI,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99999,0
CTK 840137,HP 562T 840137-001 2X ETHERNET 10GBPS NIC Card,,NIC Card,0,249.99,0,0,0,0,0,CP-02-15,,,FALSE,FALSE,FALSE,HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 841231,LSI 8708EM2 L3-01144-10A High Profile w/ Battery Raid Card,,Raid Card,5,0,0,0,0,0,,,,Card,FALSE,FALSE,FALSE,LSI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 845111,IBM NVIDIA TESLA C2075 03T8365 1x DVI 6GB High Profile,,Graphics Card,0,165,0,0,0,0,1,CP-01-02,,Card,FALSE,FALSE,FALSE,IBM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 845113,EVGA GTX550Ti 01G-P3-1557-KR 2x DVI 1x Mini HDMI 1GB Graphics Card High Profile,,Graphics Card,0,0,0,0,0,0,0,CP-01-07,,Card,FALSE,FALSE,FALSE,EVGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 845121,Dell Emulex LPE16000 61M2K 16GB 1 of 1 SFP NIC Card High Profile,,NIC Card,0,109.99,0,0,6,6,6,WS box 07,,Card,FALSE,FALSE,FALSE,DELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 845122,HP 361FLB 656242-001 1GB Ethernet FIO Adaptor,,NIC Card,0,0,0,0,0,0,0,,,Card,FALSE,FALSE,FALSE,HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 845123,Mellanox MHZH29B-XTR 40Gbps  NIC Card,,NIC Card,0,0,0,0,0,0,0,WS BOX 23,,Card,FALSE,FALSE,FALSE,MELLANOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 845133,Server Build Dell CX4121C R887V Quad Port 0 of 2 SFPs 25Gbe Nic Card,,NIC Card,0,0,0,0,0,0,0,,,Card,FALSE,FALSE,TRUE,DELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 845144,HP QMH2672 711305-001 16GB Nic Card,,NIC Card,0,0,0,0,0,0,0,CP-01-01,,Card,FALSE,FALSE,FALSE,HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 845169,HP NVS 510 701981-001 LOW PROFILE QUAD 2GB GRAPHIC CARD,,Graphics Card,0,5059.99,0,0,0,0,0,CP-01-08,,Card,FALSE,FALSE,FALSE,HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 845194,"HP GT730 822349-001 LOW PROFILE 1X DVI, 1X DISPLAY 2GB",,Graphics Card,1,0,17.5,0,0,0,0,CP-01-06,,Card,FALSE,FALSE,FALSE,HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 845212,EVGA GTX 960 04G-P4-3966-KR 1x DVI 3x DP 1x HDMI 4GB GDDR5 Graphics Card High Profile,,Graphics Card,0,0,0,0,0,0,0,CP-01-29,,Card,FALSE,FALSE,FALSE,EVGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 845533,Teledyne Dalsa OR-X4C0-XPD00 Frame Grabber High Profile,,Capture Card,0,399.99,0,0,2,2,2,CP-01-05,,Card,FALSE,FALSE,FALSE,Teledyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 845612,Dell Quadro P620 KN802 4x Mini Display Ports 2GB Graphics Card Low Profile,,Graphics Card,0,0,77.65,0,0,0,0,CP-02-17,,Card,FALSE,FALSE,FALSE,DELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 845864,QLE2692 HP SN1100Q 16Gb Dual Port 853011-001 1 OF 2 SFP'S LOW PROFILE,,NIC Card,0,0,0,0,0,0,2,CP-04-03,,Card,FALSE,FALSE,FALSE,,QLE2692,853011-001,,1 OF 2 SFP'S,,,,,,16GBPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 846211,PNY P5000 699-5G413-0500 1x DVI 4x Display Port 16GB Graphics Card High Profile,,Graphics Card,0,6499.99,0,0,0,0,0,CP-01-01,,Card,FALSE,FALSE,FALSE,PNY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 846254,Datapath 150S E345219 2x DVI Capture Card High Profile,,Capture Card,0,5249.99,0,0,3,6,6,CP-01-19,,Card,FALSE,FALSE,FALSE,DATAPATH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 846511,Dell Broadcom LPE31002-M6 RXNT1 2 of 2 SFP Nic Card High Profile,,NIC Card,0,0,7,0,0,0,0,,,Card,FALSE,FALSE,FALSE,DELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 846512,HP BROCADE 815 571521-002 LOW PROFILE 2 OF 2 SFP'S PCI/NIC CARD,,NIC Card,1,0,0,0,0,0,,WS_BOX_10,,Card,FALSE,FALSE,FALSE,HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 846513,Dell Intel HWWN0 X550-T2 10GB Low Profile Dual Port NIC Card,,NIC Card,0,0,0,0,0,0,0,CP-01-21,,Card,FALSE,FALSE,FALSE,DELL INTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 846514,DELL QLE2562 RW9KF LOW PROFILE 2 OF 2 SFP'S NIC CARD,,NIC Card,0,0,0,0,0,0,0,WS BOX 34,,Card,FALSE,FALSE,FALSE,DELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
